cal_error,protein_error,fat_error,carb_error,score
0.389901,-0.09639,-0.08705,0.282882,0.072502
-0.235202,-0.034903,-0.296608,-0.186701,0.129299
0.225544,-0.23728,0.35092,0.19617,0.0
0.042737,0.048307,-0.010187,-0.053108,0.77013
0.109461,-0.04011,0.018829,-0.016485,0.872522
-0.042214,0.204271,-0.103417,-0.013941,0.619422
-0.43017,0.029377,0.025842,-0.029993,0.488729
-0.152359,0.181145,-0.213199,-0.187294,0.246268
0.135545,0.039541,-0.019575,0.0289,0.727057
0.311643,0.080223,0.099387,0.145988,0.36196
-0.15559,0.032325,-0.275332,-0.278444,0.290992
0.015067,-0.280867,0.287297,0.069267,0.153987
-0.290584,-0.160026,-0.264487,-0.197182,0.036323
0.052504,0.220348,0.072708,0.415589,0.023355
-0.199007,-0.051263,-0.198028,-0.2586,0.203936
-0.024506,0.006385,-0.026044,-0.024406,0.991844
-0.241964,0.070058,-0.124272,-0.40891,0.191457
-0.083927,-0.071324,-0.314566,-0.098779,0.450986
0.294528,-0.314586,0.161933,0.231975,0.052157
-0.184956,-0.068158,0.085216,-0.224477,0.39307
0.115121,0.132664,0.106903,-0.062253,0.569616
-0.065664,0.022661,0.12354,0.005291,0.780467
0.016449,0.152794,0.011084,0.361579,0.380023
0.007356,0.114269,-0.01611,0.097479,0.758177
-0.044334,0.274927,0.138655,0.216196,0.216657
0.047795,0.18187,-0.094947,0.107736,0.477587
0.222957,0.186545,0.044738,0.236294,0.123365
0.364936,-0.170336,0.273357,0.180669,0.088623
-0.254102,-0.240541,-0.259986,-0.240832,0.033072
-0.180139,-0.126549,0.026336,0.087509,0.467301
-0.023273,0.003942,-0.029206,0.071312,0.851299
0.069728,0.294695,0.052593,0.071783,0.29975
-0.124046,0.094057,-0.264997,-0.353427,0.19907
-0.051901,-0.099169,0.022205,-0.086157,0.760757
0.20431,-0.245014,0.428778,0.5,0.0
0.097647,0.228901,-0.161892,0.19909,0.24654
-0.325716,0.097892,-0.12849,0.113329,0.366302
0.031294,0.014252,-0.033528,-0.027905,0.908448
-0.209838,-0.290342,0.216929,0.015274,0.067809
-0.298494,0.104721,-0.169838,-0.107512,0.287935
-0.451339,-0.264857,0.353537,-0.066616,0.0
-0.085723,0.143976,-0.155944,-0.063811,0.602855
-0.225553,-0.069104,-0.099074,-0.297932,0.313532
0.02278,-0.047556,-0.045004,0.059793,0.738843
0.000621,-0.076823,0.063872,0.000978,0.802121
0.231329,-0.407074,0.427023,0.195893,0.03674
0.25249,-0.079042,0.052465,0.266953,0.279088
0.307449,-0.002069,0.090213,-0.009903,0.640295
-0.335182,-0.23325,0.257975,-0.013252,0.059917
-0.220817,0.02191,-0.137904,-0.058222,0.64717
-0.06158,0.000353,0.029019,-0.029009,0.765249
-0.332384,-0.24341,-0.201699,0.25797,0.036841
-0.346436,0.002085,-0.016012,-0.201347,0.443795
-0.23339,-0.00075,-0.075078,-0.170952,0.513174
0.13502,-0.116634,0.240455,0.120665,0.265734
0.090254,-0.032837,0.291711,-0.053172,0.461446
-0.310182,-0.04753,-0.182156,0.010076,0.408301
-0.278499,0.027512,-0.144395,-0.293445,0.228903
-0.029549,0.188586,-0.270753,-0.397897,0.0
-0.280222,-0.29409,0.180111,-0.073378,0.035037
-0.163042,-0.100461,0.372649,0.028675,0.230185
0.132226,0.294602,0.10439,0.105821,0.199633
-0.260415,-0.06209,-0.11637,-0.212559,0.335647
0.115131,0.279511,-0.053984,-0.027235,0.436718
-0.118319,-0.278657,-0.266857,-0.477834,0.033439
-0.118181,-0.038352,-0.166499,-0.012543,0.616054
-0.104514,0.272102,-0.173628,-0.318744,0.0
-0.385476,0.124671,0.009212,-0.216804,0.115114
0.251287,-0.229964,0.048541,0.240005,0.080305
0.165397,-0.133687,-0.084239,0.327037,0.223243
0.206496,0.415476,0.009248,0.11536,0.0
-0.112252,-0.074123,-0.161461,-0.099292,0.504255
0.002273,0.020778,-0.040875,-0.10746,0.753617
0.275614,-0.203843,0.155957,0.127068,0.08387
-0.295009,0.120795,0.035108,-0.244839,0.241389
0.000717,0.076688,-0.020134,-0.165101,0.662591
0.047572,-0.028939,0.039176,0.194341,0.742163
0.299477,0.234281,-0.111929,-0.043086,0.153701
-0.025011,-0.270711,-0.260965,-0.178204,0.235828
0.171407,-0.368634,0.05354,-0.04222,0.134696
0.145109,0.277669,0.133051,-0.073615,0.211184
0.094293,0.261757,0.074767,-0.096701,0.259148
-0.152966,0.006487,0.029819,-0.153584,0.670805
0.083747,0.115982,-0.031453,0.28307,0.336645
-0.317066,-0.024958,0.288374,0.170613,0.258583
-0.025791,-0.028911,0.023947,-0.053919,0.832348
-0.166813,0.009795,-0.129266,-0.252443,0.471683
0.013833,0.238223,0.120683,0.239555,0.284628
-0.16407,-0.067525,-0.220685,-0.08475,0.365475
0.086769,0.044394,0.029327,-0.001673,0.83072
0.096084,0.357523,-0.108008,-0.096726,0.21977
-0.302447,0.005889,-0.256988,-0.322624,0.09152
-0.264672,-0.5,0.273115,0.106546,0.056994
-0.145207,-0.015938,-0.123688,-0.18369,0.530062
-0.141917,0.109111,-0.238112,-0.170664,0.226331
0.381892,-0.268287,0.5,0.5,0.0
-0.466705,-0.030058,-0.096012,-0.463132,0.021734
-0.10015,-0.005778,0.195575,0.108748,0.656697
-0.105057,-0.040243,-0.24148,-0.207405,0.373745
-0.103946,0.203559,-0.111839,0.090195,0.431808
0.076472,0.265216,0.291149,-0.017957,0.126211
-0.204682,0.253603,-0.247979,-0.439331,0.01191
-0.344778,0.029935,-0.200421,-0.265483,0.182051
-0.356129,0.216325,-0.224841,-0.212206,0.0
-0.260599,0.046025,-0.170235,-0.015802,0.491837
0.006502,-0.043948,-0.061033,0.084877,0.749423
0.225901,-0.194788,0.019993,0.17683,0.239054
-0.136523,-0.158491,-0.092627,-0.265853,0.343309
-0.357283,-0.5,0.150838,0.089065,0.024263
-0.146243,-0.047092,-0.113191,-0.200064,0.499276
-0.284394,0.021478,-0.231449,-0.135527,0.291601
0.086677,0.058036,-0.052722,0.116532,0.610956
-0.095787,0.248239,-0.403637,-0.061126,0.070154
0.122948,0.175218,-0.141195,0.099035,0.278883
-0.137915,-0.237623,0.45836,0.189263,0.0
0.135804,-0.5,0.372667,-0.023121,0.0
0.274021,-0.5,0.101384,-0.083714,0.078548
-0.145849,-0.137658,-0.174246,-0.42908,0.023851
-0.222833,-0.056487,-0.24303,-0.144921,0.267283
-0.272832,0.198257,-0.140305,-0.059622,0.29051
-0.114676,-0.122349,-0.320437,-0.393182,0.0
0.094457,0.145225,0.065936,0.105707,0.439549
-0.040086,-0.009783,-0.152758,0.013835,0.816068
-0.211469,-0.270127,0.017164,0.323559,0.005229
-0.365824,-0.0417,-0.243023,-0.244168,0.014753
-0.262634,0.096958,-0.211013,-0.355227,0.006424
0.00688,0.090621,0.001073,0.027282,0.891762
-0.070394,-0.044847,-0.173462,-0.197516,0.533556
-0.152076,0.196577,-0.215405,-0.349701,0.057357
0.318316,-0.5,0.045597,0.118915,0.112955
-0.228473,0.095712,-0.186416,-0.181758,0.191771
-0.075897,0.031448,0.233125,-0.101943,0.58304
-0.214752,0.135568,-0.280495,-0.102085,0.219408
-0.258242,0.09332,-0.085868,-0.184408,0.442822
0.048532,-0.021764,0.027323,0.022941,0.786727
-0.197796,-0.193832,-0.131695,-0.376455,0.07209
-0.060518,0.278229,0.230033,0.022222,0.241312
-0.237665,0.016963,-0.231731,-0.079116,0.482955
0.041415,-0.115931,-0.168285,-0.188222,0.43474
-0.256306,0.141942,-0.249291,-0.270568,0.019737
-0.073576,-0.059278,0.478252,0.268241,0.151758
0.136293,0.157376,0.136016,0.087603,0.461556
-0.111932,0.114812,0.047448,-0.05532,0.619857
-0.43161,0.134766,-0.03671,-0.265403,0.0
-0.046362,0.129466,-0.334041,-0.255422,0.123988
-0.339488,0.118987,-0.183715,-0.022401,0.297269
0.154572,0.008771,0.128779,0.15452,0.574913
0.165786,0.345086,0.093476,0.00524,0.203596
0.002122,0.056775,-0.085929,0.068475,0.75988
0.207217,0.212798,0.065174,0.044382,0.402215
0.5,-0.068009,-0.150915,-0.287669,0.040929
-0.176277,0.105362,-0.160336,-0.142754,0.437394
-0.004735,0.044279,-0.058001,-0.263753,0.556751
-0.229154,-0.144368,-0.136014,-0.445598,0.0
-0.059522,-0.414951,0.003722,-0.038483,0.22853
-0.130923,0.01827,-0.037758,-0.210466,0.557146
0.101933,0.045976,0.407766,0.28505,0.206976
-0.098468,0.171263,-0.107649,-0.375471,0.131244
-0.024708,0.018078,-0.047896,0.017506,0.928607
-0.013828,0.29197,0.03406,0.153237,0.330433
0.06867,0.42213,-0.004366,0.324129,0.0
-0.159135,-0.038007,-0.325108,-0.22103,0.206188
-0.232186,0.047807,-0.060242,0.375606,0.245481
-0.111596,0.111428,-0.195124,-0.448523,0.106338
-0.232949,-0.023051,-0.196832,-0.292666,0.262723
-0.07759,0.107916,-0.098547,-0.09304,0.661943
0.048965,0.073845,-0.030399,-0.011511,0.82706
-0.304874,-0.119124,-0.125671,-0.376739,0.059955
0.19956,0.13503,0.056459,0.296942,0.178307
-0.304394,-0.344465,0.341918,0.299004,0.052281
-0.194744,0.053092,-0.292651,-0.108536,0.428057
-0.095683,-0.023963,-0.189853,-0.267747,0.336259
-0.186375,0.068456,-0.292393,-0.198581,0.276153
0.325831,-0.420272,0.341501,0.121392,0.021217
-0.093202,-0.257469,0.5,0.074271,0.0
-0.079714,0.01421,-0.023455,0.02492,0.88771
0.058814,0.143775,-0.006145,0.005112,0.7179
-0.108777,-0.196456,0.460872,0.028805,0.039743
-0.202066,0.032465,-0.215268,-0.165098,0.428606
0.130222,0.215699,0.005244,0.013657,0.545277
-0.027867,0.248257,-0.0616,0.123256,0.401819
-0.086248,0.424005,-0.140261,-0.203154,0.0
-0.205582,0.049014,-0.271509,-0.178698,0.254325
-0.010831,0.019699,0.230788,0.166268,0.478778
0.130002,-0.061455,0.325795,0.368285,0.086181
0.035521,0.174529,0.060241,-0.120248,0.508715
-0.255216,0.151201,-0.363268,-0.239998,0.0
0.086882,-0.168337,0.402986,0.152191,0.171237
-0.313377,-0.2858,0.060039,0.088012,0.098559
0.143163,0.095284,0.151959,0.024901,0.624374
-0.171049,0.024769,-0.050233,-0.022152,0.778965
-0.151178,0.16056,-0.282706,-0.21283,0.159532
0.173565,-0.293215,0.299316,0.377008,0.048154
0.288481,-0.012051,0.40788,0.296447,0.0
-0.057168,0.235482,-0.081319,0.061617,0.402163
0.103596,0.098007,-0.126661,0.131417,0.476092
0.034145,0.281124,0.095994,-0.064325,0.383619
0.236713,0.167439,0.163751,0.255663,0.092544
0.023054,0.262025,-0.021171,0.210654,0.343267
-0.162699,-0.004687,-0.22663,-0.118651,0.467386
-0.5,-0.12706,0.338124,0.039856,0.0
0.158496,0.094943,0.079007,0.251281,0.370607
0.117108,0.170891,0.121313,0.174775,0.240343
-0.283226,0.105486,-0.058492,-0.18744,0.354566
0.395017,-0.428033,0.295745,0.085247,0.0
0.137837,0.303693,0.148751,0.187275,0.09988
-0.267951,-0.070063,-0.035381,0.040656,0.534797
0.307505,-0.356954,0.339146,0.052057,0.0
0.238359,0.069853,0.231144,0.271248,0.136397
-0.173209,0.098284,-0.118838,-0.269858,0.339919
0.498158,0.023559,0.5,0.3054,0.010551
-0.292522,-0.001845,-0.065858,-0.1443,0.44076
0.104529,-0.064301,-0.209222,-0.230829,0.394601
0.246483,-0.259602,0.431977,0.390237,0.0
-0.186152,-0.085385,-0.086292,-0.225926,0.328278
-0.107313,0.173368,-0.217059,-0.023632,0.375158
-0.077508,0.070008,-0.220159,-0.072343,0.486122
-0.383773,0.137925,-0.075288,-0.087914,0.340526
-0.164457,-0.04592,-0.016266,-0.234649,0.5288
0.094461,0.035901,0.07,-0.081741,0.671292
-0.00812,0.028151,-0.097926,-0.351734,0.533267
-0.12452,7e-05,-0.241517,-0.041002,0.71064
0.117465,0.251636,0.109436,0.203739,0.219252
-0.113956,0.15522,-0.044682,-0.230795,0.412253
-0.253575,0.014879,-0.209446,-0.133311,0.357398
-0.136454,0.214002,-0.174475,-0.187297,0.268061
0.013814,-0.097922,0.375388,-0.189187,0.344706
-0.280831,0.286024,-0.125961,-0.146089,0.07814
-0.266905,-0.054111,-0.262943,-0.118787,0.268404
-0.125657,-0.5,0.189177,0.260314,0.0
-0.05671,0.012656,-0.165369,-0.22703,0.554824
0.061348,0.047489,0.006516,0.028105,0.779809
-0.166924,0.055969,-0.006276,-0.224333,0.506184
0.108194,-0.261487,-0.232648,0.227759,0.022942
-0.130673,0.097956,-0.393135,-0.009216,0.318863
0.013005,-0.076942,0.029467,0.049789,0.810331
0.157562,0.026405,0.278093,0.245192,0.347957
-0.122946,0.090301,-0.078353,-0.380666,0.254719
-0.106851,-0.046173,-0.047993,-0.5,0.287226
0.278481,-0.098442,0.10546,0.5,0.047302
-0.042058,0.016016,0.038394,-0.01458,0.828959
0.236952,-0.427532,0.302804,0.09716,0.031284
-0.381166,0.218885,0.43458,0.313505,0.0
0.5,-0.276462,-0.027232,-0.057341,0.040939
0.014095,-0.040999,0.069371,0.163121,0.654885
-0.192181,0.077502,-0.061395,-0.102381,0.502524
-0.196494,-0.014743,-0.252125,-0.068611,0.435944
0.139291,0.054676,0.009419,0.096218,0.649161
0.112792,-0.043203,-0.155707,0.212758,0.321216
-0.104614,0.192986,-0.156601,-0.110196,0.303185
-0.302952,-0.308098,-0.09214,0.129489,0.0
-0.020955,-0.476694,-0.131001,-0.227809,0.0
0.016872,0.023471,-0.012708,-0.020275,0.806867
-0.203413,-0.046728,-0.103684,-0.202911,0.440077
0.022394,-0.03835,-0.001823,-0.026305,0.871335
-0.266335,-0.003744,0.05836,-0.140062,0.635386
0.019673,-0.071098,-0.10457,-0.22543,0.569363
-0.1472,0.027417,-0.193972,-0.155919,0.50261
-0.252861,0.079553,-0.218222,-0.196465,0.162206
-0.059058,0.161101,0.151493,0.338921,0.231469
-0.340226,0.106978,-0.004331,-0.179872,0.291692
0.238517,-0.209204,0.378439,-0.134258,0.10721
0.212181,-0.5,0.5,0.322575,0.0
-0.002651,0.230783,0.232641,0.129842,0.276932
-0.278706,0.027173,-0.181647,-0.086206,0.389251
-0.067916,0.108044,-0.128512,-0.130937,0.488616
-0.092658,0.0682,0.5,0.159387,0.103575
0.115282,0.263509,-0.015617,0.278363,0.149501
-0.146416,0.216207,-0.372793,-0.060581,0.082678
-0.376085,0.041566,-0.058929,-0.240601,0.27968
0.258852,-0.036179,-0.124904,0.287307,0.232168
-0.051634,-0.387645,0.004489,0.054962,0.2561
0.046825,-0.028719,0.022268,-0.074452,0.739
-0.051007,0.184629,-0.034486,-0.096362,0.534844
-0.266319,0.020705,-0.176041,-0.081181,0.392414
0.247636,-0.056778,0.250957,-0.055694,0.397153
-0.070267,0.249993,-0.205108,0.007663,0.232166
-0.198925,-0.115598,-0.186772,-0.332214,0.121962
0.066241,-0.006732,-0.130089,0.156502,0.692675
0.177421,-0.249785,0.420718,-0.112758,0.061315
-0.16409,0.097043,-0.302483,-0.41185,0.023329
-0.101001,-0.034187,-0.010752,0.087951,0.809739
0.166281,0.049713,0.454996,-0.071497,0.199325
-0.183115,-0.261651,0.198312,0.002147,0.161426
0.047204,0.033308,-0.011818,-0.012249,0.873177
0.116716,0.184004,0.023055,-0.022417,0.541164
0.223345,-0.156766,0.312647,-0.099107,0.122501
-0.08043,0.092025,-0.028867,-0.251105,0.534205
-0.254498,0.213241,-0.32178,-0.182685,0.044886
0.156114,0.011332,0.04064,0.416637,0.409521
0.162846,0.127895,-0.004371,-0.080732,0.57481
-0.155121,-0.136806,-0.10749,-0.369764,0.118394
0.306799,-0.315863,0.38234,0.253849,0.0
-0.325699,0.066468,0.07112,-0.171892,0.350211
-0.044081,0.092806,-0.229511,-0.136459,0.330091
0.036506,0.072848,0.109904,-0.004601,0.662653
-0.046432,-0.016045,0.007767,-0.037782,0.886396
-0.209965,0.012389,-0.194703,-0.316224,0.192228
-0.241618,0.299985,-0.184365,-0.325658,0.0
-0.081568,-0.195086,0.133458,0.327975,0.127864
-0.006854,-0.13562,0.169693,0.12363,0.412105
0.012323,-0.041241,-0.008826,0.044037,0.864866
0.1097,0.109774,-0.021261,0.100983,0.603407
-0.255176,-0.043049,-0.071959,-0.323872,0.28299
-0.019679,0.254329,0.027166,0.268123,0.307499
0.061715,-0.29266,0.299448,0.224154,0.0
-0.153858,-0.123633,-0.101659,-0.198775,0.396549
0.089054,0.042235,0.02156,0.01518,0.855878
-0.197145,0.165209,-0.033714,-0.243948,0.322669
-0.183854,-0.098968,-0.069229,-0.306905,0.281916
-0.5,0.043668,0.295914,-0.189054,0.091997
0.093077,0.288815,0.078147,0.128964,0.28473
-0.140453,0.128494,0.149426,0.13065,0.448119
-0.143379,-0.158896,-0.186521,-0.237359,0.192808
0.031825,0.104219,0.009491,-0.038668,0.801809
-0.045826,0.257977,0.0338,-0.043533,0.663704
-0.037047,-0.310207,-0.274609,-0.30483,0.011212
-0.143808,0.045541,-0.003672,0.007759,0.774457
-0.173447,-0.108589,-0.050007,-0.13529,0.480726
-0.320982,0.1926,-0.151751,-0.319165,0.0
-0.170926,0.202951,-0.090221,-0.130691,0.286435
-0.122786,-0.183623,0.5,0.186077,0.017124
0.071754,0.11128,-0.007489,0.143023,0.635238
-0.317732,0.053741,-0.104798,-0.27037,0.212117
-0.324041,-0.227175,0.067912,0.042698,0.227723
-0.293199,-0.020786,-0.00563,-0.06105,0.610418
-0.134029,0.033191,0.024027,-0.171564,0.62399
-0.302677,0.12842,-0.174867,-0.147349,0.188975
-0.358673,-0.182343,-0.040271,-0.136499,0.171273
-0.172429,0.176793,-0.219026,-0.125925,0.245643
0.02253,0.399106,-0.022518,0.333424,0.0
0.014426,0.225369,-0.228421,0.103783,0.248451
0.233311,-0.49919,0.125177,0.347502,0.027566
-0.202645,-0.014645,-0.188779,-0.208219,0.427672
-0.315042,-0.040844,-0.146213,-0.139917,0.376457
0.105711,-0.345424,0.022834,-0.187763,0.159953
0.159199,-0.258041,0.259109,0.01962,0.176368
-0.001188,0.126028,0.031951,-0.075842,0.668606
-0.019452,0.085862,-0.096014,-0.213613,0.522438
0.155494,0.296959,-0.101805,0.16973,0.209549
0.193697,-0.327667,0.072589,0.039286,0.23792
0.049673,-0.431202,0.041431,0.5,0.0
0.418079,-0.4655,0.266832,0.137236,0.021021
-0.002282,0.134549,-0.169325,-0.197721,0.421682
-0.242217,-0.080597,-0.098597,-0.270051,0.268915
-0.302579,-0.395763,0.129539,-0.199532,0.0
0.318676,-0.125744,-0.039419,0.352704,0.047112
-0.079817,-0.055036,-0.222732,0.013234,0.574861
-0.279285,0.032521,-0.052687,-0.170535,0.45833
-0.229046,0.116608,-0.163374,-0.142482,0.330644
-0.086978,0.15514,0.20524,0.008023,0.441869
0.140908,-0.403659,0.5,0.099003,0.0
-0.173117,-0.2307,0.5,0.174174,0.066259
0.17578,-0.150624,0.396096,0.5,0.00683
-0.167216,0.011837,-0.140091,-0.374301,0.321001
-0.188973,0.243156,-0.087843,-0.093386,0.263412
-0.167491,0.0332,0.439854,-0.32554,0.01995
-0.405921,0.001234,-0.097378,-0.230279,0.334058
0.206854,0.255328,0.171287,-0.11227,0.142582
-0.398037,-0.28344,-0.252224,-0.335237,0.030848
-0.223932,0.266456,0.5,0.5,0.044667
0.239578,0.288655,-0.010541,-0.06218,0.221298
-0.071548,-0.231997,-0.150319,0.031425,0.430462
-0.411961,-0.294354,-0.053587,0.014896,0.132078
-0.113996,0.042574,0.003966,-0.376498,0.5224
-0.032654,-0.041462,0.260924,0.191778,0.389262
0.127465,0.032743,0.149852,0.353638,0.363226
-0.214215,-0.080068,-0.075097,0.049142,0.531376
-0.232651,0.007832,-0.184772,-0.033689,0.589769
0.2063,0.304863,0.088324,0.083128,0.214063
-0.296981,0.005781,0.136226,0.230443,0.2948
0.076348,-0.012182,-0.016872,0.06559,0.744725
-0.319367,-0.008157,-0.161873,-0.224508,0.266919
-0.199076,0.082302,-0.217202,-0.047296,0.399994
-0.455317,-0.234429,0.448532,-0.16733,0.0
-0.125714,0.021824,-0.224902,-0.08822,0.562699
-0.12738,-0.212355,-0.025077,-0.113819,0.371725
0.201058,-0.19848,-0.097289,-0.076628,0.366666
-0.194544,-0.252276,0.37927,0.222996,0.004293
-0.203213,0.000794,-0.307901,-0.119266,0.347908
-0.258999,-0.154971,-0.108204,-0.141949,0.274917
0.217362,0.375587,-0.062978,0.074022,0.124823
0.19911,-0.252158,-0.242382,0.465707,0.0
0.074346,-0.5,-0.159927,0.427711,0.016502
-0.204353,0.162334,-0.142431,-0.07323,0.284255
-0.197994,0.178596,-0.099731,-0.455072,0.0
0.366754,-0.281695,0.232804,-0.000184,0.0
-0.032568,-0.398451,0.112879,0.385395,0.080233
-0.269421,-0.062392,-0.140751,-0.193749,0.316182
0.019391,0.451075,-0.027833,0.127089,0.100468
-0.320597,-0.237627,0.060026,0.028308,0.249376
-0.206083,0.091003,-0.257307,-0.303795,0.123907
0.033378,-0.395118,0.063463,0.329247,0.022886
0.032306,-0.02715,-0.038367,-0.020979,0.895593
-0.03135,0.421689,0.001364,0.20007,0.118277
0.000474,0.006488,-0.11108,0.040016,0.937948
0.024133,0.119631,0.147082,0.207582,0.500174
0.008682,0.484526,0.060769,0.011827,0.206783
-0.177341,-0.05591,-0.068433,-0.164691,0.492181
0.197412,0.022126,0.028986,-0.093448,0.65259
0.033469,-0.035549,0.003289,-0.034175,0.884062
-0.196865,0.143555,-0.315407,-0.14031,0.112061
-0.069506,0.124693,-0.208872,-0.291632,0.285989
-0.305665,-0.152034,0.295467,0.5,0.104719
-0.000443,0.093108,-0.047971,-0.036914,0.711414
0.074379,0.486995,-0.097165,0.354386,0.0
-0.421997,-0.242607,0.481427,0.166136,0.047513
0.148714,0.167316,0.121674,0.01239,0.408583
0.097107,0.176163,0.050628,0.072284,0.583998
-0.048688,-0.05794,0.066184,-0.102311,0.720793
-0.191533,0.032092,-0.234602,-0.319171,0.224893
0.037932,-0.027125,-0.002387,0.009815,0.989335
-0.136036,0.015999,-0.131549,-0.057855,0.669345
0.373597,-0.029649,0.494531,0.00873,0.111902
-0.142494,0.130883,-0.029751,-0.202395,0.469246
0.023234,-0.004948,-0.086088,-0.268423,0.616732
0.403655,-0.044048,-0.106804,0.143689,0.267052
-0.19414,-0.068986,-0.091354,-0.038069,0.575821
0.150983,-0.036045,0.366218,0.147779,0.202428
0.5,-0.344032,0.5,-0.158383,0.047381
0.041522,-0.022015,-0.085238,-0.043835,0.7592
0.073312,0.116065,0.33226,0.130067,0.302742
-0.316205,-0.018708,-0.106828,-0.22835,0.325283
-0.084631,0.004096,0.078247,-0.004537,0.806678
-0.081168,0.164391,0.073693,-0.052803,0.60842
-0.287625,0.038619,-0.337395,-0.309723,0.04146
0.088355,0.268857,0.038679,-0.051583,0.406889
-0.149616,0.076867,-0.156318,-0.171155,0.424651
-0.200903,0.015503,-0.347719,-0.101574,0.374891
-0.092105,0.048645,-0.322081,-0.45057,0.0
-0.399254,0.154158,-0.167337,-0.315766,0.0
-0.039252,-0.1887,-0.320239,-0.194771,0.22359
0.073494,0.019535,0.330758,-0.296638,0.308345
-0.115699,0.095986,0.233304,0.427911,0.149301
0.07744,0.238243,0.178559,0.232788,0.119715
0.071661,0.247863,0.02523,0.262911,0.313624
0.173124,0.285803,-0.088275,0.115659,0.230584
-0.04079,-0.00904,0.015105,0.022958,0.913276
-0.096462,-0.109007,-0.251791,-0.079316,0.428482
-0.183776,0.050929,-0.206891,-0.354385,0.263909
-0.116247,-0.093026,0.074557,-0.163154,0.532534
0.068418,-0.187743,0.274841,0.370826,0.0
-0.10859,-0.127971,0.411684,-0.194207,0.128683
0.058179,-0.042426,-0.119678,-0.049557,0.634246
0.089252,-0.259742,0.336389,-0.147,0.081226
-0.37166,0.158459,-0.016367,-0.184746,0.197713
-0.06805,0.354618,-0.17171,-0.275073,0.012188
-0.056946,-0.247138,0.293808,0.005388,0.319627
0.269294,0.090907,0.190498,0.330937,0.084458
0.267448,0.035202,0.164784,-0.089936,0.374998
-0.355648,0.148321,-0.295563,-0.256207,0.049974
-0.090486,-0.030009,0.0256,0.022121,0.772044
-0.228279,0.14927,-0.259707,-0.258275,0.0
-0.040344,0.073894,0.071433,-0.04382,0.750716
0.404651,-0.300671,-0.030112,-0.000288,0.091866
-0.247701,-0.167668,0.149925,0.006585,0.309914
0.263075,-0.099089,0.214584,0.301536,0.044633
0.118558,0.064359,0.139022,0.166484,0.420896
-0.064036,-0.072239,0.144307,0.006584,0.620701
-0.5,-0.215648,0.064812,-0.015713,0.058725
-0.106851,-0.356359,0.310338,0.5,0.0
-0.270353,0.112679,-0.133398,-0.166435,0.306802
0.318625,-0.064226,0.5,0.33762,0.0
0.202495,0.224489,0.066488,0.263836,0.14972
-0.302561,-0.039543,-0.160225,-0.314094,0.119621
